CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;DateDebutOperationPrelBio;CdSupport;LbSupport;DtProdResultatBiologique;HeureResultat;CdParametreResultatBiologique;LbLongParametre;ResIndiceResultatBiologique;CdUniteMesure;SymUniteMesure;CdRqIndiceResultatBiologique;MnemoRqAna;CdMethEval;RefOperationPrelBio;CdProducteur;NomProducteur;CdAccredRsIndiceResultatBiologique;MnAccredRsIndiceResultatBiologique
05181800;La Garonne à Valentine;700;2019-09-10;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;1.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1840202;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;700;2019-09-10;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9996;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1840202;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;700;2019-09-10;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8057;Métrique ASPT de l'I2M2;1.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1840202;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;700;2019-09-10;13;Macroinvertébrés aquatiques;2020-04-02;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.1299;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1840202;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2016-09-29;10;Diatomées benthiques;2018-05-09;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600814;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2016-09-29;10;Diatomées benthiques;2018-05-09;00:00:00;8059;Nombre d'unités diatomiques contributives;341.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600814;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2016-09-29;10;Diatomées benthiques;2018-05-09;00:00:00;8060;Nombre de taxons contributifs de l'IBD;17.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1600814;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2017-09-04;10;Diatomées benthiques;2019-01-14;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704292;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2017-09-04;10;Diatomées benthiques;2019-01-14;00:00:00;8059;Nombre d'unités diatomiques contributives;331.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704292;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2017-09-04;10;Diatomées benthiques;2019-01-14;00:00:00;8060;Nombre de taxons contributifs de l'IBD;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.1;1704292;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777008;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;8059;Nombre d'unités diatomiques contributives;314.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777008;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2018-09-26;10;Diatomées benthiques;2019-10-01;00:00:00;8060;Nombre de taxons contributifs de l'IBD;12.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1777008;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2019-09-10;10;Diatomées benthiques;2020-11-26;00:00:00;5856;Indice Biologique Diatomées (IBD);20.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841444;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2019-09-10;10;Diatomées benthiques;2020-11-26;00:00:00;8059;Nombre d'unités diatomiques contributives;235.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841444;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;800;2019-09-10;10;Diatomées benthiques;2020-11-26;00:00:00;8060;Nombre de taxons contributifs de l'IBD;6.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBD_v1.1.2;1841444;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2016-09-13;27;Macrophytes;2017-09-14;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.51;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_BE;1643704;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2017-09-04;27;Macrophytes;2018-04-13;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);11.55;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704768;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2017-09-04;27;Macrophytes;2018-04-13;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;27.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704768;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2017-09-04;27;Macrophytes;2018-04-13;00:00:00;8063;Note IBMR robuste;11.47;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.2;1704768;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);12.5;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778652;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;27.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778652;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2018-09-19;27;Macrophytes;2019-05-15;00:00:00;8063;Note IBMR robuste;12.27;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1778652;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2019-09-10;27;Macrophytes;2020-04-02;00:00:00;2928;Indice Biologique Macrophytique en Rivière (I.B.M.R.);11.76;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842370;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2019-09-10;27;Macrophytes;2020-04-02;00:00:00;7974;Nombre de taxons contributifs de l'IBMR;22.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842370;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;900;2019-09-10;27;Macrophytes;2020-04-02;00:00:00;8063;Note IBMR robuste;11.72;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBMR_v1.1.4;1842370;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7036;Indice Poisson Rivière (IPR);10.634520274659;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7644;Score de la métrique nombre total d’espèces (NTE);1.19251844324705;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7743;Score de la métrique nombre d'espèces lithophiles (NEL);0.425412358919119;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7744;Score de la métrique nombre d'espèces rhéophiles (NER);2.40671996883402;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7745;Score de la métrique densité d'individus invertivores (DII);1.57748362174622;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7746;Score de la métrique densité d'individus omnivores (DIO);0.0991665221038707;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7786;Score de la métrique densité d'individus tolérants (DIT);3.38586171720004;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05181800;La Garonne à Valentine;;2019-09-09;4;Poissons;2020-01-09;;7787;Score de la métrique densité totale d'individus (DTI);1.54735764260866;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IPR_v1.0.3;Aspe82692eta3_SurfEchMc937.50_SBVDKmc2150.00_DSrcKm90.45_LarMEauM34.00_PntCEPM4.80_ProfMStaM0.85_AltM386_TAir1C4.7_TAir7C20.6;13002276700078;AGENCE FRANCAISE POUR LA BIODIVERSITE - AFB DIRECTION REGIONALE OCCITANIE (AFB);0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;37.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2017-09-14;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG_BE;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.879;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;54.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.8274;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;1.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9071;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8057;Métrique ASPT de l'I2M2;0.9277;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2016-09-28;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.6668;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1642253;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;33.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-04-13;00:00:00;8051;Nombre de taxons contributifs de MPCE A+B;48.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.785;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;54.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.7133;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9999;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.8282;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8057;Métrique ASPT de l'I2M2;0.8657;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2017-09-27;13;Macroinvertébrés aquatiques;2018-05-09;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.4059;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.3;1702521;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;18.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;36.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.8404;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;60.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8051;Nombre de taxons contributifs de MPCE A+B;48.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8054;Métrique Richesse Taxonomique de l'I2M2;0.8845;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8055;Métrique Ovoviviparite de l'I2M2;0.9696;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8056;Métrique Polyvoltinisme de l'I2M2;0.9277;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8057;Métrique ASPT de l'I2M2;0.9134;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2018-09-26;13;Macroinvertébrés aquatiques;2019-05-15;00:00:00;8058;Métrique Indice de Shannon de l'I2M2;0.4201;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.5;1774598;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;5910;Indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;19.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;6034;Variété taxonomique de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;38.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;6035;Groupe Faunistique Indicateur de l'indice dit "équivalent" (Phases A+B) de la méthode macroinvertébrés NF T90-333 ou protocole RCS antérieur;9.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;IBG-DCE_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;7613;Indice Invertébrés Multimétrique (I2M2);0.8735;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
05183848;La Garonne à Loures-Barousse;700;2019-09-23;13;Macroinvertébrés aquatiques;2020-05-18;00:00:00;8050;Nombre de taxons contributifs de l'I2M2;52.0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation ou Résultat = 0;I2M2_v1.0.6;1839797;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;0;Inconnu
