CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdListeFauFlor;LbListeFauFlor;CdTypListeFauFlor;MnTypListeFauFlor;CdTypTaxRep;MnTypTaxRep;CdAppelTaxon;NomLatinAppelTaxon;RsTaxRep;CdRqNbrTaxRep;MnemoRqNbrTaxRep;CdUniteMesure;SymUniteMesure;RefOperationPrelBio;CdProducteur;NomProducteur
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;B;;;;1;NbrTax;721;Aphelocheirus;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;B;;;;1;NbrTax;807;Chironomidae;144.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;B;;;;1;NbrTax;880;Asellidae;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;B;;;;1;NbrTax;933;Oligochaeta;35.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;1004;Radix;36.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;1030;Ferrissia;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;1051;Corbicula;4.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;1054;Tricladida;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;19280;Physella;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;200;Hydroptila;2.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;312;Mystacides;4.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;622;Oulimnius;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;650;Calopteryx;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;658;Coenagrionidae;2.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;661;Erythromma;3.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;719;Micronecta;2.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;807;Chironomidae;356.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;880;Asellidae;5.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;892;Gammarus;36.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;919;Piscicola;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;933;Oligochaeta;16.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C;;;;1;NbrTax;995;Physidae;5.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;1028;Ancylus;2.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;1051;Corbicula;29.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;224;Cyrnus;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;239;Psychomyia;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;3170;Ostracoda;1.0;4;Présence ou Absence;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;363;Baetidae;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;457;Caenis;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;502;Ephemera;5.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;807;Chironomidae;94.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;856;Sisyra;1.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;700;13;Macroinvertébrés aquatiques;2019-09-04;C';;;;1;NbrTax;933;Oligochaeta;9.0;1;Domaine de validité;X;X;1839543;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;10362;Achnanthidium atomoides;16.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;10468;Cocconeis pseudolineata;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;10597;Achnanthidium pyrenaicum;27.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;10603;Achnanthidium lineare;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;10674;Didymosphenia geminata morphotyp geminata;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;11785;Cocconeis euglypta;11.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;11981;Caloneis lancettula;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;11983;Cymbella neoleptoceros var. neoleptoceros;6.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;13689;Fistulifera saprophila;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;14001;Gomphonema minutum;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;16557;Nitzschia tabellaria;3.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;17937;Planothidium lanceolatum;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;27445;Achnanthidium druartii;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;28635;Amphora indistincta;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;33829;Achnanthidium delmontii;61.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;6768;Staurosirella pinnata;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7076;Achnanthidium minutissimum;160.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7078;Achnanthidium straubianum;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7111;Amphora ovalis;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7116;Amphora pediculus;11.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7443;Encyonema silesiacum;4.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7445;Encyonema triangulum;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7777;Hippodonta capitata;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7843;Navicula capitatoradiata;7.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;7849;Navicula caterva;9.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8111;Navicula recens;4.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8124;Navicula rostellata;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8190;Navicula tripunctata;7.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8210;Navicula viridula;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8419;Reimeria sinuata;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8444;Sellaphora pupula;4.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8656;Discostella pseudostelligera;6.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8719;Melosira varians;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8781;Gomphonema;5.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8794;Denticula tenuis;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8891;Nitzschia fonticola;3.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8944;Nitzschia lacuum;1.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8987;Nitzschia palea;4.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;8989;Nitzschia palea var. debilis;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9361;Cocconeis;10.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9378;Encyonema;6.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9419;Eolimna minima;4.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9430;Navicula;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9533;Fragilaria;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2016-10-03;;;;;1;NbrTax;9804;Nitzschia;2.0;1;Domaine de validité;X;X;1600784;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;10362;Achnanthidium atomoides;9.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;10372;Achnanthidium eutrophilum;5.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;10468;Cocconeis pseudolineata;11.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;10597;Achnanthidium pyrenaicum;17.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;10603;Achnanthidium lineare;3.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;11785;Cocconeis euglypta;19.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;11981;Caloneis lancettula;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;13689;Fistulifera saprophila;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;14114;Gomphonema parvulum var. parvulum f. parvulum;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;14664;Mayamaea permitis;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;16487;Nitzschia soratensis;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;18123;Reimeria uniseriata;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;18406;Sellaphora japonica;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;24941;Nitzschia costei;5.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;27445;Achnanthidium druartii;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;28635;Amphora indistincta;10.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;33829;Achnanthidium delmontii;137.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;35851;Achnanthidium caravelense;4.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;6627;Diatoma;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7076;Achnanthidium minutissimum;42.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7116;Amphora pediculus;50.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7226;Cocconeis pediculus;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7588;Fallacia subhamulata;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7777;Hippodonta capitata;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7803;Navicula antonii;5.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7843;Navicula capitatoradiata;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7849;Navicula caterva;7.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;7881;Navicula cryptotenella;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8111;Navicula recens;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8190;Navicula tripunctata;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8206;Navicula veneta;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8394;Planothidium rostratum;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8419;Reimeria sinuata;5.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8440;Sellaphora bacillum;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8656;Discostella pseudostelligera;9.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8789;Denticula kuetzingii var. kuetzingii;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8794;Denticula tenuis;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8875;Nitzschia dissipata;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8891;Nitzschia fonticola;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8987;Nitzschia palea;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8989;Nitzschia palea var. debilis;1.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;8992;Nitzschia paleacea;3.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
05177000;La Garonne à Cazères;800;10;Diatomées benthiques;2017-08-10;;;;;1;NbrTax;9079;Simonsenia delognei;2.0;1;Domaine de validité;X;X;1704109;18310006400033;AGENCE DE L'EAU ADOUR GARONNE
